System IP: 182.75.225.83 - January 14, 2023, 9:33:39 am,Action: Login TO,User: CE03070003,Description: Sachin Siwach Log In To EMS,
System IP: 61.12.86.105 - January 14, 2023, 9:33:43 am,Action: /erpm/View/message-popup.php,User: CE03070003,Description:  Open Page ,
System IP: 182.75.225.83 - January 14, 2023, 9:57:48 am,Action: /erpm/View/bgv_docsend_new.php,User: CE03070003,Description:  Open Page ,
System IP: 61.12.86.105 - January 14, 2023, 9:58:07 am,Action: /erpm/View/bgv_docsend_new.php,User: CE03070003,Description: Input Field :txt_dateFrom Changed |  Button Action :btn_view Click |  ,
System IP: 182.75.225.83 - January 14, 2023, 9:58:25 am,Action: /erpm/View/bgv_docsend_new.php,User: CE03070003,Description: Input Field :txt_dateFrom Changed |  Button Action :btn_view Click |  Input Field :tcid[1] Changed |  Button Action :submit Click |  ,
System IP: 61.12.86.105 - January 14, 2023, 9:58:35 am,Action: Login TO,User: CE03070003,Description: Sachin Siwach Log In To EMS,
System IP: 182.75.225.83 - January 14, 2023, 9:58:39 am,Action: /erpm/View/message-popup.php,User: CE03070003,Description:  Open Page ,
System IP: 182.75.225.83 - January 14, 2023, 9:59:18 am,Action: /erpm/View/bgv_docsend_new.php,User: CE03070003,Description: Input Field :txt_dateFrom Changed |  Button Action :btn_view Click |  Input Field :tcid[1] Changed |  Button Action :submit Click |  DropDown Field :bgv Changed |  Button Action :send Click |  ,
System IP: 61.12.86.105 - January 14, 2023, 9:59:37 am,Action: /erpm/View/bgv_docsend_new.php,User: CE03070003,Description: Input Field :txt_dateFrom Changed |  Button Action :btn_view Click |  Input Field :tcid[1] Changed |  Button Action :submit Click |  DropDown Field :bgv Changed |  Button Action :send Click |  Button Action :btn_view Click |  ,
System IP: 61.12.86.105 - January 14, 2023, 9:59:47 am,Action: /erpm/View/bgv_docsend_new.php,User: CE03070003,Description: Input Field :txt_dateFrom Changed |  Button Action :btn_view Click |  Input Field :tcid[1] Changed |  Button Action :submit Click |  DropDown Field :bgv Changed |  Button Action :send Click |  Button Action :btn_view Click |  Input Field :tcid[1] Changed |  Button Action :submit Click |  ,
System IP: 61.12.86.105 - January 14, 2023, 9:59:53 am,Action: /erpm/View/bgv_docsend_new.php,User: CE03070003,Description: Input Field :txt_dateFrom Changed |  Button Action :btn_view Click |  Input Field :tcid[1] Changed |  Button Action :submit Click |  DropDown Field :bgv Changed |  Button Action :send Click |  Button Action :btn_view Click |  Input Field :tcid[1] Changed |  Button Action :submit Click |  DropDown Field :bgv Changed |  Button Action :send Click |  ,
System IP: 61.12.86.105 - January 14, 2023, 9:59:59 am,Action: /erpm/View/bgv_docsend_new.php,User: CE03070003,Description:  Open Page ,
System IP: 61.12.86.105 - January 14, 2023, 10:00:01 am,Action: /erpm/View/message-popup.php,User: CE03070003,Description:  Open Page ,
System IP: 182.75.225.83 - January 14, 2023, 10:00:17 am,Action: /erpm/View/bgv_docsend_new.php,User: CE03070003,Description: Button Action :undefined Click |  Button Action :undefined Click |  Button Action :undefined Click |  Button Action :undefined Click |  Input Field :txt_dateFrom Changed |  Button Action :btn_view Click |  ,
System IP: 61.12.86.105 - January 14, 2023, 10:00:39 am,Action: /erpm/View/message-popup.php,User: CE03070003,Description:  Open Page ,
System IP: 61.12.86.105 - January 14, 2023, 10:00:47 am,Action: /erpm/View/message-popup.php,User: CE03070003,Description:  Open Page ,
System IP: 61.12.86.105 - January 14, 2023, 10:01:35 am,Action: Login TO,User: CE0821939593,Description: Vinod  Kumar Log In To EMS,
System IP: 61.12.86.105 - January 14, 2023, 10:01:37 am,Action: /erpm/View/index.php,User: CE0821939593,Description:  Open Page ,
System IP: 61.12.86.105 - January 14, 2023, 10:02:02 am,Action: /erpm/View/message-popup.php,User: CE03070003,Description:  Open Page ,
System IP: 182.75.225.83 - January 14, 2023, 10:03:19 am,Action: /erpm/View/new_client_master.php,User: CE03070003,Description:  Open Page ,
System IP: 182.75.225.83 - January 14, 2023, 10:05:41 am,Action: /erpm/View/new_client_master.php,User: CE03070003,Description:  Open Page ,
